5.0,"Condition: Like New!
  
","September 2, 2019",Yes,"The phone came in very good condition and works well! After buying a defective one off of eBay, I was iffy about this one, but it’s very nice!",3
1.0,"Unfortunately, ours was a dud. 😕
  
","December 31, 2019",Yes,"Sadly, ours turned out to be a dud.  I guess this is why the previous owner got a new one.  We purchased it for my daughter for Christmas, and since she opened it a week or less ago, it has ""blacked screened""  on her 6 times, the facial recognition isn't working, and doesn't want to respond to hard resets when it blacks out.We are having to ask for a refund.",0
1.0,"What a waste of time
  
","December 30, 2019",Yes,"Came in sooner than expected but no service when sim was inserted and found a dead pixel. Tried everything but nothing worked. It shouldn’t be that hard for my service to work since it worked on my old phone. It was literally an all day thing trying to get the service to work and my finally gave up and returned it only one day after I got it. All that I research that it may be potentially stolen, still locked or a hardware issue because it seriously could not get service. The dead pixel wouldn’t have bother if the phone actually worked. They couldn’t even take off the lining of the adhesive to properly tape it together. I’m seriously disappointed. Never ever buying from the seller Gryphon Commerce.",0
1.0,"Why wasn’t the pin for the SIM card slot included?
  
","August 1, 2019",Yes,It didn’t come with original box and manual. It didn’t even come with the pin so you can put your SIM card in. Very inconvenient,2
5.0,,"June 2, 2019",No,None,0
5.0,"AWESOME !
  
","September 5, 2019",Yes,Absolutely trustworthy and came in great shape like new!,2
5.0,"It’s legit
  
","September 25, 2019",Yes,"Mine just got here today. I’m sure like everyone else I too was skeptical of this but came in totally brand new. So far so good, don’t regret it at all.",3
4.0,"worth it buy
  
","November 12, 2019",Yes,amazing phone!!!!! I haven't been using it for a few months now and haven't had any problem with it. really good battery life and amazing screen size for my hand,1
5.0,"Great buy
  
","October 8, 2019",Yes,It was a solid phone only had a scratch on border of camera basic though loved it,3
5.0,"Great Deal
  
","July 1, 2019",Yes,"My phone is in absolutely perfect condition. I debated buying the phone straight from Apple for some time because a few people had left negative reviews. However, I took the risk because of the price and am so glad I did. I've had it for over 2 weeks and everything works to a charm.",2
1.0,"Faulty
  
","January 6, 2020",Yes,"I purchased this and received it before it was scheduled to arrive. The problem is that I've had dropped calls, and now no service at all. I think something is wrong with the SIM card area because I have my sim card inserted but the phone doesn't register that it is inserted and only says no service. I was without my phone all weekend. Sounds like a first world problem, but if I purchase something I expect it to work.",1
4.0,"It’s as advertised and it’s looks New!
  
","December 16, 2019",Yes,I went through probably all of the reviews and a switch between sellers a lot.! But I am happy with my iPhone XR RED.I ordered mine through QD ELECTRONICS. Which I think is useful to know because you can never tell which seller is selling the more quality phone if no one mentions the seller.Only negative was how the phone was packaged in the box didn’t seem like it was protective enough. Although my phone was on a plane and a long car ride to get here so maybe it’s fine.,0
5.0,"GREAT PHONE I LOVE IT!
  
","July 19, 2019",Yes,I wasn’t sure about spending this kind of money on something I didn’t think was legit until I read the reviews myself. And I Amazon itself has never gave me no bs so I felt like I made the right choice and I did. I totally recommend buying this phone from them to anybody! I’ve worked my ass off this and I’m so happy thank you so much to whom ever💙,1
5.0,"Perfect phone reasonably priced.
  
","December 30, 2019",Yes,Purchase as a gift for my granddaughter.  She loves it and it works perfect.  She's a previous IPhone 6 user and raves about everything she can do with this phone.  The camera takes phenomenal pictures.The phone has no physical defects.  Happy with purchase.,1
5.0,"Great phone
  
","December 2, 2019",Yes,"This phone came in so quick. It came in 2 days. The packaging was very legit but it wasn’t original apple packaging either. Instead, it was an amazon box. The phone came with everything except headphones. Not sure if the charger is an original apple product but it looks like so. Everything is new. The phone has no scratches or dents. None of that and it looks like it is new no joke. The phone is fabulous. I recommend.",1
5.0,,"June 2, 2019",No,None,0
1.0,"No Verizon
  
","July 22, 2019",Yes,Wasnt fully unlocked as advertised,4
5.0,"Go for it!
  
","November 23, 2019",Yes,I was so scared to spend over 400 Before I see the actual product but I’m glad I did. This phone doesn’t even look refurbished it looks brand new and works very well. No issues so far and it was easy to switch service,2
5.0,"Would buy again
  
","January 2, 2020",Yes,Like a brand new phone! Very very impressed and would definitely purchase again. The only blemishes I noticed were BARELY noticeable scratches on the screen which were only visible when tilted toward the light. I love the phone so far and had new issues with transferring from one to another. 100% unlocked. Love my new phone!,0
5.0,"Like new
  
","August 27, 2019",Yes,This product is like new. Couldn’t tell it was used before and came with a screen protector. Love it!! It’s been twoMonths and works just fine.,2
5.0,"Highly Recommend
  
","January 8, 2020",Yes,"My daughter really wanted a coral colored IPhone XR for Xmas so I came across this site. I was so skeptic of this and nervous at the same time that this would be a bad idea... but it wasn’t. The phone was in absolute great condition when I received it, not a scratch one. It also came in a nice plain white box with a charger included. I was so shocked that this phone was so brand new looking. On Xmas when she opened her phone she put her SIM card in it from her previous iPhone and she didn’t have any problems with that. She’s only had this phone for a couple of weeks now but so far so good. Highly recommend!!",0
5.0,"Not a scam , product is wonderful
  
","July 23, 2019",Yes,I was pretty skeptical ordering from this seller but I do NOT regret it. Best purchase by far. Awesome quality . Brand new . Does not come in the original box but that didn’t phase me . It does come with a charger . 10/10 recommend,2
5.0,"Great
  
","August 26, 2019",Yes,Son loves it.,2
5.0,"Incredible battery &amp; durable!
  
","July 14, 2019",Yes,"Awesome phone to have, it feels tougher and the battery life is incredible! The face ID works great, better than the aggravating fingerprint recognition. A good waterproof case and this phone is surviving farm life! Way impressed.",2
1.0,"Not FULLY Unlocked
  
","October 15, 2019",Yes,"Purchased this phone because it stated fully unlocked and shipped to a DPO address.  Waited almost a month for the phone to arrive, then it didn't work with my Singapore SIM card and now I have to pay shipping to return the phone.  Very disappointed.",0
5.0,"Happy I bought from amazon, not AT&amp;T!!
  
","October 14, 2019",Yes,"Best iPhone I’ve had. Works great. Had iPhone 8 and it was awful. This phone never has bad reception, is fast and overall great. Maybe it’s because I didn’t buy it from AT&amp;T. Every single phone I’ve ever purchased from them has had issues so I now doubt it’s Apple.",0
5.0,,"June 2, 2019",No,None,0
5.0,"A great buy.
  
","December 7, 2019",Yes,I’m completely surprised at the quality of the phone.  Not a scratch or mark that I can find.  Battery health at 100%.  I’ve had it for five days and it seems flawless.  Everything functions so far.It still has some Apple warranty left as well.,0
5.0,"practically perfect!
  
","November 22, 2019",Yes,"I chose expedited shipping, and the phone arrived five days after it was ordered. there were no scratches or cracks! definitely recommend ordering",2
5.0,"Great so far
  
","December 15, 2019",Yes,"There are a lot of bad reviews out there so I thought I should share that I’ve had my phone for a week and it has done fine. It is really hard to trust a company that only has bad views, and phones are never always perfect. I actually only bought this phone because I saw another guy who got a yellow one and it was fine. I also got yellow because it was the cheapest option for me.  It has been a week. Good so far. It was unlocked, had no cosmetic damage and I had to set it up with my iCloud account just like normal. It’s been great and I’ll update if it’s not.",0
5.0,"Trustable option if in need of new phone!!
  
","January 10, 2020",Yes,"Bought this Phone on January 6 and I was able to get this item within in 3 days. Came with a Charger and Black Charging box which was one of the down sides, the phone came completely clean ready to boot up. Day after there’s no problem with the phone runs completely fine, my only other problems is that I wish the battery would of came at 100% but mine came at 94% which is still great. And there was no damage on the phone besides one light scratch on the top speaker of the phone which isn’t visible to the naked eye. So besides that the phone is working at its full capacity.",0
5.0,"I can now block ALL THE SCAM CALLS they go straight to voicemail by turning on in settings AMAZING!!
  
","December 20, 2019",Yes,So far so good however it’s different than my iPhone 6 Plus my iPhone 7 Plus the iPhone 8 it works totally different so it’s a whole new device to learn from me which I know it’s OK but I wish I could just learn it like a three-year-old other than that I highly recommend it! In addition you can call Apple at anytime and they will help you with any questions you have.,0
4.0,"Decent iphone
  
","September 18, 2019",Yes,We got this iphone to replace an old one. The condition was very good(a few scratches. It was able to start up and able to access our T-mobile sim card. We started working on the phone as it was fine. The only issue is that the battery is not new but the charge is reasonable (we always bring a spare power brick with us)The vaue is ok as I would buy it again but knowing I may get a not good one. It is a gamble.,0
4.0,"love it!!
  
","November 30, 2019",Yes,"just got my unlocked iphone today and it came earlier than expected, was package nicely &amp; so far everything works perfectly! there were a couple of dents on the corners but for a used phone it’s expected, it’s brand new to me and doesn’t bother me, the screen was perfect &amp; they even sent the sim card key to make things easier!! love it!!",1
5.0,"So worth your money! Works with cricket carrier! &amp; it looks good as new!
  
","December 9, 2019",Yes,Really good I loved it I got the black iPhone XR ! No scratches! My battery percentage was 100% which is really good! Came in 2 days way earlier then expected! Really good presentation works really well by far I’ve had it for a day and I’m super satisfied with the results so worth the money and it worked with my cricket carrier! :) super good job love it!,1
5.0,"iPhone Xr the best
  
","November 10, 2019",Yes,"One of the best items I ever bought, XR= iPhones are the best",1
5.0,"So far it’s a great iPhone XR
  
","September 1, 2019",Yes,It’s is nice phone I didn’t had any wrong with this product. Battery is great nothing wrong.But why apple makes small screen size for iPhone XR ???,1
5.0,,"June 2, 2019",No,None,0
5.0,"Met all expectations!
  
","December 21, 2019",Yes,The phone came on time and perfect condition. It was unlocked as promised and activation was no issue. Came with a charger and in a refurbished box.Made a perfect gift. Will definitely buy another one for myself eventually!!,0
5.0,"Great choice
  
","June 6, 2019",Yes,"Nice phone, good quality pictures.",3
5.0,"Not a scam, go for it!!! Outstanding purchase!!!
  
","December 26, 2019",Yes,"Wow! I am literally speechless...my iPhone XR just arrived (a day early) and in less than 15 minutes I was ready to go.  The phone is spotless, not a scratch on it. Thank you Chubbiestech I could not be happier with my purchase. I highly recommend this seller and their product, I am amazed!!! Please note that I received a SIM removal tool with my phone, I had ordered one just in case but it came with the phone.",0
4.0,"a little scare but working fine great battery
  
","December 24, 2019",Yes,it had a little scratch a first but that didn't bother me. the first night I had it started to kinda froze but i had powered it off and the next day it was working fine besides that it has been working perfectly it has a great camera and face recondition seems to be working fine i was scared to buy it cause of all the bad reviews but I'm glad i bought. the battery life compared to my old phone is amazing i only charge it during the night and it lasts me the whole day.,0
5.0,"I consider this a good purchase
  
","August 24, 2019",Yes,Everything turned out alright it was like new you only get the phone and charger so I wouldn’t recommend this is if you want the apple experience with original box and everything but if you don’t care about all that then save some money and buy this but also think about the is purchase because it is still a lot of money,1
5.0,"Must buy
  
","June 9, 2019",Yes,This phone looks brand new! No scratches or knicks. Came with original charger but no headphones but for the price you can’t beat it!,2
1.0,"Not factory reset!
  
","October 22, 2019",Yes,"When we received the phone, it still had a passcode lock on it. It was not factory reset. Also the battery was not charging after left on the charger for an hour.",2
5.0,"Worth it
  
","November 29, 2019",Yes,"My iphone xr is literally brand new from the looks of things, that battery capacity is amazing. I would recommend this to anyone looking for a good looking phone that performs well and doesnt cost as much as my college tuition.",1
4.0,,"August 29, 2019",Yes,Parece Nuevo excelente relación precio calidad,3
1.0,"Returned
  
","November 11, 2019",Yes,I had to return the phone,1
5.0,,"June 2, 2019",No,None,0
5.0,"Beautiful phone
  
","June 11, 2019",Yes,"My red iPhone XR came in perfect working condition, fully unlocked, and 100% battery life. I have only had it for a few hours and I’m in love. Thank you!!",2
2.0,"No more  refurbished IPhones for me. I will buy new.
  
","December 11, 2019",Yes,I am having problems with making phone calls because the number don’t always work. Sometimes I have to press a number 3 times before I actually get the number.,2
5.0,"iPhone XR
  
","January 1, 2020",Yes,Really love the new IPhone XR. It’s a big change from my old IPhone 6S but I had No issues setting it up. I have Straight Talk for my carrier and it works great I was a bit worried buying a reconditioned phone not knowing what you’re going to get. However it’s works great. The no home button was kind of a learning curve but there’s plenty of YouTube videos out there to tell you how to use her new iPhone XR.,0
5.0,"Best Buy ever.
  
","September 20, 2019",Yes,"Amazing phone, it’s like it’s new. Came in an original iPhone box, with 100% battery life and not a scratch on it! I was skeptical to buy it because of the bad reviews but I’m glad I didn’t listen! I’ve had it for a while now and it doesn’t have any problems at all🙌🏼",1
5.0,"Great price and perfect phone!
  
","November 27, 2019",Yes,"The phone doesn't look refurbished; looks brand new! It does not come with headphones, but you can't find a better price anywhere else. Love my new phone! Thank you!",0
1.0,"Sells stolen phones
  
","December 6, 2019",Yes,Brought this phone for my daughter could not call or have wi fi call T-Mobile they ran Ime? Phone has been reported stolen and it is locked,2
5.0,"Can Always Trust Renewed Iphones From Now On!
  
","July 31, 2019",Yes,"I hesitated a ton buying this phone renewed, constantly reading other reviews, videos about buying Iphones online but I finally decided to go through with it since I had Amazon's return policy to give me confidence. Once I received the package, I found I had nothing to worry about at all, it arrived in amazing condition, with a charger and wall adapter; I would recommend buying Amazon renewed Iphones to anyone now, no regrets whatsoever and I saved money!",0
4.0,"Very pretty phone
  
","January 4, 2020",Yes,"It was beautiful, I just returned it because I’m too damn old to not have the button to press, if I’m not refunded properly I’ll definitely adjust my rating.",0
5.0,"Great product!!
  
","August 2, 2019",Yes,So I’m sure there is still time for something to go wrong but I was SO skeptica to order a phone from here... but the one I got is beautiful!!! Not a single scratch. The serial number is a genuine iPhone and the battery has 100% health!! I’m super happy with myself for making the decision to get this phone !,1
5.0,"Good value
  
","December 13, 2019",Yes,This was bought as a gift so I have not used it myself. I have not received any complaints and if their had been any issues I would have been informed.  I chose this company because of competitive pricing.,0
5.0,,"June 2, 2019",No,None,0
1.0,"Worst phone
  
","January 3, 2020",Yes,"I have had some technical issues, had to call Apple and was on the phone for 2hrs fixing the errors of the phone, all together the phone was so messed up I ended up returning it",0
5.0,"Great deal. Like new iPhone for an affordable price.
  
","December 14, 2019",Yes,Really good deal from Amazon refurbishment. I’m happy to finally upgrade to an iPhone. Switching my SIM card from my old phone to this phone was super easy. Took less than five minutes. I reall line FaceID and my phone charges fast and battery lasts all day even with lots of screen time. Camera quality is great.,0
1.0,"Phone was not working
  
","September 11, 2019",Yes,The phone did now have the ability to access WiFi.,2
5.0,"Nice!
  
","December 21, 2019",Yes,Great phone. Works perfectly.,1
5.0,"Perfect and new phone (for me at least)
  
","July 12, 2019",Yes,This phone is not at all a disappointment! It is absolutely perfect and works like a new phone. It came in an apple generated box which led me to believe it was brand new. No scratches or any setbacks. I recommend this phone to people who need good battery life and tons of features.,1
5.0,"Best deal!!!
  
","December 13, 2019",Yes,"My seller was buySPRY and I couldn’t be happier with my phone. It go to my house a day early and I took it to my carrier’s store and got it set up that same night, no complications. The phone is pretty much scratch free besides a tiny bump by the charger. The phone battery is at 100 % and it even came with a screen protector. It came with a charger and a thing to remove my sim. I would definitely buy this phone from the same seller. It’s a 10/10 worth the buy.",0
5.0,"Hesitant, but glad I bought it!!
  
","August 5, 2019",Yes,"Was a little hesitant because it so expensive and it's used, and was my first time buying a smartphone on Amazon. Definitely worth the money though! Keep in mind that 'fully unlocked' still means the chip for the SIM card may not work with your carrier. My SIM card was locked when I just swapped it over. A quick trip to Sprint and they were able to get me the correct SIM (D chip for my specific device) and all was well and worked perfectly. Great buy!",0
1.0,"Received phone that will not work.
  
","January 3, 2020",Yes,"Phone will not receive or transfer data from computer.  Spent two hours with Apple Genius Bar.  The problem is still not resolved.  The phone is supposed to operate ""like new"".  It does not operate properly.",0
4.0,"Like new
  
","January 8, 2020",Yes,Phone is great. Has very minor tiny cosmetic scratches on it but does not take away from functionality. Even came with a screen protector and charger.,0
5.0,"Great price on the XR. Looks and works as if brand new.
  
","December 21, 2019",Yes,Was a little skeptical to buy a renewed phone but it came in pristine condition and has worked perfectly. It was packaged in generic Amazon packaging with an Amazon brand charger. It did not include EarPods. But for the price it was a great deal for primarily the phone.  I’ll update down the road if any issues pop up with the phone. But so far so good.,0
5.0,,"June 2, 2019",No,None,0
5.0,"Buy this!
  
","June 6, 2019",Yes,"I’ve never left a product review on amazon before, but based on all the negative reviews I felt I needed to share that I got a brand new phone for 200$ less than I would’ve on apple; no dents or scratches or imperfections whatsoever and battery capacity is 100%. Love it",1
5.0,"Perfect
  
","December 1, 2019",Yes,"Perfectly as described. I couldn’t see any cosmetic wear(scratches, cracks, etc...). The battery life is at 100%, and it really looked and worked like brand new. It’s definitely worth the money. Came with a charger and charging block. Couldn’t ask for a better deal",1
5.0,"Fast shipping, perfect battery
  
","December 3, 2019",Yes,"I bought the yellow XR. I LOVE IT. The phone was shipped the SAME day. It arrived two days after I purchased it. It came with a 100% capacity battery, which lasts all day long, with high usage. Not a single scratch, ding or dent on the phone. Screen was perfect. Camera &amp; sound quality are pretty decent. Sometimes you take a chance with refurbished electronics, but this was definitely worth the buy!!",0
5.0,"Excellent ""renewed"" item...I think it was probably a return that's how new it appeared
  
","September 14, 2019",Yes,"This was as new as could be.  I think possibly just a store return or something? Excellent product, no cosmetic issues and was fully functional.",0
4.0,"Good phone okay on price
  
","December 9, 2019",Yes,Had it for a month. It is a good phone. It froze a few times after putting my information in and had to “download” my pictures when I clicked on them kinda weird. Smooth fast keeps battery far better than my 6 or 7 did. Feel like these phones are overpriced considering but it should last me a while.,0
5.0,"black iPhone XR
  
","December 10, 2019",Yes,"not a scam! ordered this &amp; delivery was super fast for having to travel across the United States. a lot of people don’t realize refurbished phones don’t come with original Apple cord/headphones or SIM card, I thought that was obvious but looking at other reviews I guess not lol. Comes with a very long, I believe 10 foot charger, and charging block. in perfect condition, unlocked. high recommend",0
5.0,"Great value for your money!!!
  
","August 18, 2019",Yes,Was delivered on time. You can’t tell that this device wasn’t new cause I think it is!!! 100% battery life and it runs smoothly!! No complains.,1
1.0,"Don’t buy from MobileDEALz
  
","December 16, 2019",Yes,Bought phone as a gift and it was a stolen phone. Couldn’t use it. Went through a lot of trouble trying to return the phone.,0
5.0,"Great apple sheep phone
  
","December 12, 2019",Yes,Great phone with horrible specs and a great price tag for apple sheeps. When you can get a better phone with Samsung...,0
5.0,"Works perfect
  
","August 29, 2019",Yes,Phone works great got it very quickly seller was NetworkStore no scratches or anything looks brand new,2
5.0,,"June 2, 2019",No,None,0
5.0,"Great deal
  
","December 21, 2019",Yes,Great deal for unlocked refurbished phone. Looked brand new out of the box except one minor scratch. Overall very pleased.,0
1.0,"OVER PRICED!!
  
","September 30, 2019",Yes,This seller charges more on a renewed iPhone XR then apple does on completely new iPhone.,2
5.0,"Worth the buy!!!
  
","July 9, 2019",Yes,Arrived quicker than expected!! Amazing phone!! Super easy to set up. Just had to put the SIM card from my old phone into this one and boom ready to go!!!! Fantastic came with a charger and block! Already fully charged and came with a screen protector. Above all it’s a great phone! I love it!,1
1.0,"Don’t use this seller inferior and broken product
  
","September 25, 2019",Yes,"Don’t buy from this seller, iPhone XR Touch screen stopped working 1 week after we got it!",2
5.0,"Perfect phone
  
","August 30, 2019",Yes,I was skeptical after reading the reviews but this phone is perfect!  No flaws at all! I love it!,2
3.0,"Two problems from the beginning
  
","December 8, 2019",Yes,"Almost every day since I had gotten this phone, the screen would start flickering very weirdly. The phone also gets very hot after I go on it after about 10 minutes or so. Besides those two problems, the phone works really well.",1
4.0,"Works great
  
","December 29, 2019",Yes,"Had this phone for over a month and everything works as expected. Really happy with it. I’ve never owned an iPhone but switching over from Android was an easy transition. Only issue with this phone, which may not be faulty of the actual phone or refurbishing company, is that I can’t  use headphones when making FaceTime calls. It’s very annoying, but oh well.",0
1.0,"Activated under previous number
  
","November 12, 2019",Yes,It was awesome until I found out it’s currently still activated under a phone number. No phone company can help me so therefore I can’t set up the phone and spent almost $600 on it for no reason. I would love to get my money back.,1
5.0,"IPhone XR perfect, only bootleg charger included
  
","January 7, 2020",Yes,"Pros: Phone like new, 90% battery health, delivery as expectedCons: bootleg wall charger, no headphones or lightning adapter",0
4.0,"blue iphone
  
","December 3, 2019",Yes,"When i received the phone it was in better condition then i expected. Unfortunately it would not acknowledge the SIM card. I would of NOT returned this phone, if Verizon had been able to get it to read the SIM card........ I would definitely suggest purchasing from this seller. The look, quality, and price was more then i expected.",0
5.0,,"June 2, 2019",No,None,0
5.0,"I really like it!
  
","August 21, 2019",Yes,I feel truly appreciated that I may buy such a fantastic phone! I’d like to give six stars. Fabulous.,1
4.0,"Good value for price
  
","July 3, 2019",Yes,"It was overall a pretty good phone with no damage or malfunctions. Came in three days with prime shipping. The only thing thqt displeased me was that there are five or six micro scratches on the phone. Although they're barely noticeable, I expected one to two max. Other than that, it worked out well. If you're purchasing this expect a scratch or two, but you can't really complain for under 700 bucks.",0
5.0,"Great price
  
","November 15, 2019",Yes,My son loves it! He is so happy! I am happy because it is alot cheaper for the refurbish with warranty than new.,0
5.0,"Ignore the bad reviews - go for it
  
","December 19, 2019",Yes,"I took a leap of faith on this, as it is quite a bit of money up front. This was a gift for my sweet boyfriend (I myself have the XR too and love it) and this company does NOT disappoint! It was in perfect condition and looked brand spanking new. No scratches, everything in perfect working order. Thank you SO much; he loves it!",0
5.0,"it’s legit
  
","July 17, 2019",Yes,"charger wasn’t original, broke after a week, and no headphones",2
3.0,"No dont buy
  
","November 29, 2019",Yes,hmm for 506$ you can buy better quality and no dents or ? No i wont buy anymore from this seller,0
5.0,"Amazing condition
  
","August 15, 2019",Yes,I bought this iPhone and it was the only one left in stock so I was concerned but it is in amazing And no scratches no marks no dents it was absolutely perfect I am super happy with this and will definitely buy from this vendor again,1
5.0,"Great product and great seller.
  
","December 30, 2019",Yes,Day one. So far so good. Phone is in absolute perfect condition no signs of use at all. Battery health is at 100%. Can’t go wrong with this seller. They were available to answer any and all questions before purchase.Update. One week after purchase. Super happy with purchase. Glad I went ahead regardless of any negative reviews seen here,0
5.0,"Love it!!!
  
","November 23, 2019",Yes,So far so great seems to be in perfect condition!,1
5.0,"Awesome
  
","August 30, 2019",Yes,Best phone,2
5.0,,"June 2, 2019",No,None,0
4.0,"Good price
  
","August 28, 2019",Yes,Good price,1
5.0,"Happy customer
  
","July 1, 2019",Yes,"I was skeptical buying a new phone online and especially a renewed one, but it was worth it. The phone arrived a week early looking brand new and works perfectly. They were super nice and added an apple charger and a high quality screen protector for free. Thanks guys 👍",1
3.0,"Ok
  
","November 28, 2019",Yes,Phone works perfectly fine. Would have rated 5/5 except they sent a worn out samsung charger instead of iPhone,1
5.0,"Fantastic phone
  
","June 21, 2019",Yes,"This phone is amazing! It was safely shipped and delivered earlier than expected, and the manual set up was quick and easy. I hope the battery life proves to be strong as I use this overtime, that's my only concern so far.",1
5.0,"Its acts like a new phone
  
","September 27, 2019",Yes,Nothing is wrong it it its amazing everything works fine it worked with my verizon sim card,2
5.0,"Awesome phone
  
","May 31, 2019",Yes,Great value for the money. Will buy more,2
5.0,"Quality.
  
","November 1, 2019",Yes,"Excellent condition,  working great,  2nd refurbished phone purchased here. 5 stars",0
5.0,"Happy customer
  
","December 6, 2019",Yes,"Outstanding quality. I was really nervous buying this from Amazon. But so far no issues, like new and a great buy.",0
1.0,"no good
  
","September 6, 2019",Yes,I just received my i phone i charge it the whole and still 49 percent of battery,2
5.0,"Seems to be brand knew
  
","January 5, 2020",Yes,Brand new phone. Wow! I will use this seller again. Phone works perfectly. Very satisfied,1
5.0,,"June 2, 2019",No,None,0
5.0,"Phone works and looks perfect
  
","December 28, 2019",Yes,Bought this phone for my wife and she lovesIs a renewed but looks and works like newNo hear buds or original charger thoughHappy wife is a happy wife,1
3.0,"👍🏻
  
","July 26, 2019",Yes,👍🏻,1
5.0,"Looks and works like new
  
","November 29, 2019",Yes,In perfect condition cosmetic and functions. Happy buyers here.,1
5.0,"Great phone! Recommend!!
  
","November 27, 2019",Yes,The phone is great I recommend it and I am going to buy another one for my mom. It is easy to get used to there’s no problems just that you might need a case since it has glass on the back. The charger is not original but I have others laying around. It also came with a glass screen protector which was really handy.,0
5.0,"Im pleased
  
","August 21, 2019",Yes,"100% battery life potential, and the phone condition looks crisp and brand new. Thank god no scratches or glitches so far.",1
3.0,"Presentation is key
  
","November 12, 2019",Yes,I received the product and it seemed 2nd hand as well as it came without headphones. I’m not happy that it has scratches already. However the phone is perfect,1
5.0,"Works just fine!  Good seller
  
","January 3, 2020",Yes,"Replaced my sons phone.  Looks and functions as new.  Came a day ear,y",0
5.0,"Fully unlocked. Great condition.
  
","December 29, 2019",Yes,I bought the white iPhone XR as a gift for my sister. We live in Jamaica so I needed an unlocked version to work with our local carriers. I was worried at first but when I got it I was relieved. I got exactly what the description states and the phone was and still is in great condition. Good quality at a great price. Thank you!,0
5.0,"Great Deal
  
","November 29, 2019",Yes,Very nice phone. Minor scuff on corner. Great deal! Saved $200 bucks! Came with a generic charger which works great. Battery life is awesome!,1
5.0,"Love it!
  
","September 27, 2019",Yes,"Phone is basically like new! Brand new battery, already came with a screen cover, and not a scratch on it anywhere. Couldn’t be more satisfied!",0
5.0,,"June 2, 2019",No,None,0
3.0,"Disappointed no charger
  
","August 31, 2019",Yes,"Came with no charger ,  but phone looked like new",2
1.0,"iPhone not as expected. Huawei charger, hyper gear charge &amp; sync USB cable and no headphones? WTH!!
  
","October 23, 2019",Yes,"My iPhone did not come with an official apple charger, cable and it didn’t even come with headphones! Why did I not receive those two things? That was not specified in the description at all!",1
1.0,"They do not care if you don’t receive your order
  
","August 16, 2019",Yes,Do not buy this phone do not buy this phone do not buy this phone ❗️⚠️,2
5.0,"Exactly what i paid for
  
","October 16, 2019",Yes,This Is Exactly what i paid for,2
5.0,"The iPhone xr
  
","August 28, 2019",Yes,I love this phone . It came on time with NO marks or anything!! Thank you again 🥰🥰,2
5.0,"Great
  
","August 22, 2019",Yes,"Great price for expensive gift! Bought for bf in manaus brazil, slipped in a sims card and phone worked great! As they say in brazil  obrigado (thanks)!",0
5.0,"Like new phone at a low price!
  
","November 27, 2019",Yes,Best price for what looks and performs like a brand new phone! Like it a lot. Very pleased!,0
5.0,"Great price and convenient
  
","November 25, 2019",Yes,"I've been using this for about a month now and it works great! The only hassle was calling up my phone company and switching the sim card from my old iphone, but on the upside I could do that from home instead of going into the store to have them make the transfer.",0
5.0,"Price should be lower!
  
","September 29, 2019",Yes,I disliked the fact that I could have bought a brand new phone at the same price the same week I received this cell phone because the iPhone 10 was just released and all the older phone prices went down. It was a bummer as I only received the phone and a charger and I could have received the full package deal.,0
5.0,"But watch your Sims card it said I was getting more then an 8
  
","January 3, 2020",Yes,This was shipped and only had a very small mark on top Worth the money 100%,0
5.0,,"June 2, 2019",No,None,0
5.0,"Great find
  
","July 25, 2019",Yes,Great item not a single scratch. So happy with it that I bought my wife one too,0
5.0,"You Won’t Regret This!
  
","January 1, 2020",Yes,"I read some reviews before I purchased this phone and I can’t lie, I was slightly nervous. When I got it tho I was surprised! Looks and feels like it’s brand new and works really well, also the battery capacity is 100%.",0
1.0,"Wy the product is on the black list.
  
","December 8, 2019",Yes,Produt in BLACK LIST.definitely no good.,0
3.0,"Not good price.
  
","December 12, 2019",Yes,Returned because only $20 difference (less) to the brand new.,0
3.0,"screen  goes off all the time  and kept  off for  5  min
  
","October 7, 2019",Yes,screen  is going  off  and on  alt leat 10  times day ...  and kept  off for  5 or 10  min without ;etting turing on or off..  i need to do an exchangue bu t i dont see the opstion... only  see a return ....should ai process the retun and repurchase?  i just want  to exchangue it ..  its defective,0
5.0,"Super TOP
  
","November 6, 2019",Yes,That’s amazing I just received today 6 November 2019 no scratch nothingAmazing is amazon same like in imaginationTOP!!,1
1.0,"IMEI #
  
","September 30, 2019",Yes,I can't get the IMEI # to register. Says it's not valid. I'm not happy at all about this! I will be returning the phone.,1
5.0,"Liked it
  
","December 22, 2019",Yes,I liked that the phone was unlocked to be used with any carrier but the only problem that I had was that it came without the original package which for a second thought I was not real till I opened it. It did came with a charger but no headphones. I'm still happy that I got a phone unlocked that I couldn't get stores close to me.,0
5.0,"Phone is like brand new
  
","January 1, 2020",Yes,"I live in Liberia so it took a while to get the phone. My sister received after I paid for it and  Mom brought it on her way back home. I must admit, the phone is like brand new. There’s not a single scratch on it and I t works pretty well. The seller is highly recommended as long as their products are like mine.",0
3.0,"FAILURE
  
","October 15, 2019",Yes,It’s not a scram but it isn’t all good and well either. It’s unlocked and came with a glass protector screen but mines came in with a few light scratches on the back; unnoticeable but a big dent/scratch on top of my phone. I wouldn’t recommend for any tho. Some ppl get good one some ppl don’t.,0
5.0,,"June 2, 2019",No,None,0
1.0,"Not unlocked. Scam!!
  
","October 25, 2019",Yes,I got the phone yesterday and tried inserting my metro SIM card. I can’t get any service and in the settings it says “phone not allowed” under the network. Don’t buy,1
